-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,0.15,0.02,-0.00
-0.00,-0.00,0.97,0.00,-0.00
-0.00,-0.00,-0.00,-0.00,-0.00
-0.00,-0.00,1.99,0.29,-0.00
-0.00,-0.00,5.19,1.38,0.02
-0.00,-0.00,3.55,0.45,0.03
-0.00,-0.00,0.48,-0.00,-0.00
-0.00,-0.00,2.10,-0.00,-0.00
-0.00,-0.00,4.08,0.01,-0.00
-0.00,-0.00,1.12,-0.00,-0.00
-0.00,-0.00,0.65,-0.00,-0.00
-0.00,-0.00,3.93,0.06,-0.00
-0.00,-0.00,3.77,0.11,-0.00
-0.00,-0.00,1.02,-0.00,-0.00
-0.00,-0.00,3.35,0.08,-0.00
-0.00,-0.00,5.45,0.55,-0.00
-0.00,-0.00,3.05,0.04,-0.00
-0.00,-0.00,1.38,-0.00,0.00
-0.00,-0.00,5.44,0.56,0.17
-0.00,-0.00,4.92,0.63,0.07
-0.00,-0.00,0.82,-0.00,-0.00
-0.00,-0.00,2.21,0.00,-0.00
-0.00,-0.00,4.11,0.20,0.01
-0.00,-0.00,2.31,0.04,0.00
-0.00,-0.00,0.47,-0.00,-0.00
-0.00,-0.00,4.20,0.23,0.01
-0.00,-0.00,5.16,0.41,0.07
-0.00,-0.00,0.95,-0.00,0.00
-0.00,-0.00,1.99,0.05,0.05
-0.00,-0.00,3.90,0.16,0.04
-0.00,-0.00,2.23,-0.00,-0.00
-0.00,-0.00,0.39,-0.00,-0.00
-0.00,-0.00,2.98,0.00,0.04
-0.00,-0.00,5.19,0.22,0.11
-0.00,-0.00,2.09,0.03,0.02
-0.00,-0.00,1.24,-0.00,0.00
-0.00,-0.00,5.53,0.61,0.23
-0.00,-0.00,4.35,0.26,0.03
-0.00,-0.00,0.37,-0.00,-0.00
-0.00,-0.00,2.52,0.20,0.07
-0.00,-0.00,4.39,0.71,0.14
-0.00,-0.00,2.79,0.20,0.03
-0.00,-0.00,0.33,-0.00,-0.00
-0.00,-0.00,3.58,0.19,0.09
-0.00,-0.00,4.19,0.23,0.08
-0.00,-0.00,0.68,-0.00,-0.00
-0.00,-0.00,0.63,-0.00,-0.00
-0.00,-0.00,2.77,0.07,0.01
-0.00,-0.00,2.73,-0.00,-0.00
-0.00,-0.00,0.99,-0.00,-0.00
-0.00,-0.00,2.79,0.05,0.04
-0.00,-0.00,5.01,0.57,0.37
-0.00,-0.00,2.26,0.09,0.20
-0.00,-0.00,0.77,-0.00,0.08
-0.00,-0.00,4.02,0.15,0.36
-0.00,-0.00,3.46,-0.00,0.09
-0.00,-0.00,0.40,-0.00,0.00
-0.00,-0.00,2.26,0.15,0.09
-0.00,-0.00,5.06,0.43,0.18
-0.00,-0.00,2.13,0.03,0.02
-0.00,-0.00,0.25,-0.00,-0.00
-0.00,-0.00,1.96,-0.00,0.05
-0.00,-0.00,4.69,0.10,0.26
-0.00,-0.00,1.98,-0.00,0.01
-0.00,-0.00,1.20,-0.00,0.06
-0.00,-0.00,4.10,0.03,0.29
-0.00,-0.00,3.33,-0.00,0.21
-0.00,-0.00,1.31,-0.00,0.02
-0.00,-0.00,3.22,-0.00,0.28
-0.00,-0.00,5.08,-0.00,0.62
-0.00,-0.00,1.60,-0.00,0.41
-0.00,-0.00,1.86,-0.00,0.39
-0.00,-0.00,7.40,-0.00,0.53
-0.00,-0.00,12.78,0.59,7.63
-0.00,-0.00,17.54,2.31,18.48
0.59,0.59,24.28,7.05,23.11
3.80,3.80,60.13,7.20,35.90
9.33,9.33,88.29,0.54,37.51
20.52,20.52,81.65,-0.00,48.53
26.49,26.49,81.89,0.73,48.39
25.86,25.86,83.33,10.78,51.83
26.68,26.68,81.34,18.09,54.06
24.32,24.32,80.26,16.10,50.16
26.13,26.13,78.05,22.55,47.80
24.94,24.94,75.17,21.71,46.68
28.74,28.74,71.24,26.40,47.45
23.55,23.55,70.12,27.36,54.48
23.51,23.51,68.91,20.79,55.74
21.89,21.89,64.28,28.89,55.88
22.82,22.82,59.80,32.22,53.26
23.42,23.42,58.03,32.20,55.45
25.78,25.78,54.26,31.76,55.27
25.57,25.57,49.17,35.45,50.46
28.91,28.91,53.99,35.46,54.09
28.73,28.73,52.16,36.79,52.82
27.32,27.32,50.91,35.25,48.45
24.16,24.16,47.43,40.91,49.91
25.84,25.84,46.76,42.36,57.67
24.33,24.33,50.09,41.72,59.21
26.31,26.31,46.20,42.94,56.40
22.99,22.99,43.49,42.52,51.43
23.04,23.04,44.94,48.48,48.65
15.94,15.94,44.85,42.32,47.72
16.33,16.33,51.21,42.40,48.97
14.84,14.84,49.63,44.16,48.92
18.71,18.71,44.59,42.53,48.97
24.01,24.01,45.27,46.41,55.69
26.93,26.93,42.52,37.69,50.51
27.00,27.00,37.12,45.50,45.31
26.27,26.27,36.57,46.83,46.88
